Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760547968884,-996093,4436
1760547968987,-1034375,4436
1760547969089,-1034375,4436
1760547969192,-843750,4436
1760547969294,-843750,4436
1760547969398,-1017187,4436
1760547969502,-948437,4436
1760547969605,-948437,4436
1760547969708,-983593,4436
1760547969811,-983593,4436
1760547969913,-1073437,4436
1760547970016,-1073437,4436
1760547970118,-1087500,4436
1760547970220,-1087500,4436
1760547970324,-1215625,4436
1760547970426,-987500,4436
1760547970529,-987500,4436
1760547970636,-1021875,4436
1760547970739,-1021875,4436
1760547970842,-861718,4436
1760547970945,-861718,4436
1760547971052,-1118750,4436
1760547971155,-532031,4436
1760547971258,-532031,4436
1760547971362,-589843,4436
1760547971467,-589843,4436
1760547971577,-1128125,4436
1760547971681,-1128125,4436
1760547971785,-800781,4436
1760547971887,-1225000,4436
1760547971989,-1225000,4436
1760547972094,-1182812,4436
1760547972200,-1182812,4436
1760547972302,-1327343,4436
1760547972405,-1327343,4436
1760547972507,-746875,4436
1760547972609,-1323437,4436
1760547972711,-1323437,4436
1760547972813,-759375,4436
1760547972916,-759375,4436
1760547973018,-999218,4436
1760547973120,-999218,4436
1760547973223,-791406,4436
1760547973330,-791406,4436
1760547973433,-1040625,4436
1760547973538,-1000781,4436
1760547973641,-1000781,4436
1760547973743,-1221875,4436
1760547973845,-1221875,4436
1760547973947,-849218,4436
1760547974055,-849218,4436
1760547974161,-1101562,4436
1760547974265,-1051562,4436
1760547974366,-1051562,4436
1760547974470,-1086718,4436
1760547974573,-1086718,4436
1760547974676,-1297656,4436
1760547974780,-1297656,4436
1760547974887,-971093,4436
1760547974994,-836718,4436
1760547975098,-836718,4436
1760547975200,-1053906,4436
1760547975302,-1053906,4436
1760547975404,-451562,4436
1760547975507,-451562,4436
1760547975618,-955468,4436
1760547975721,-803125,4436
1760547975823,-803125,4436
1760547975926,-435937,4436
1760547976030,-435937,4436
1760547976133,-1011718,4436
1760547976236,-1011718,4436
1760547976340,-1032031,4436
1760547976442,-1083593,4436
1760547976547,-1083593,4436
1760547976649,-992968,4436
1760547976751,-992968,4436
1760547976854,-1148437,4436
1760547976956,-1148437,4436
1760547977059,-1081250,4436
1760547977162,-1081250,4436
1760547977264,-872656,4436
1760547977366,-881250,4436
1760547977471,-881250,4436
1760547977575,-932812,4436
1760547977677,-932812,4436
1760547977780,-950781,4436
1760547977882,-950781,4436
1760547977984,-920312,4436
1760547978088,-817968,4436
1760547978190,-817968,4436
1760547978293,-1323437,4436
1760547978400,-1323437,4436
1760547978506,-1148437,4436
1760547978610,-1148437,4436
1760547978713,-1012500,4436
1760547978817,-1150000,4436
1760547978922,-1150000,4436
1760547979025,-864062,4436
1760547979128,-864062,4436
1760547979231,-855468,4436
1760547979335,-855468,4436
1760547979438,-742187,4436
1760547979541,-742187,4436
1760547979645,-1048437,4436
1760547979748,-1144531,4436
1760547979852,-1144531,4436
1760547979959,-1302343,4436
1760547980064,-1302343,4436
1760547980167,-766406,4436
1760547980272,-766406,4436
1760547980377,-650000,4436
1760547980480,-922656,4436
1760547980582,-922656,4436
1760547980686,-740625,4436
1760547980790,-740625,4436
1760547980892,-1060937,4436
1760547980994,-1060937,4436
1760547981096,-721875,4436
1760547981204,-1239843,4436
1760547981310,-1239843,4436
1760547981413,-868750,4436
1760547981515,-868750,4436
1760547981618,-930468,4436
1760547981720,-930468,4436
1760547981824,-978125,4436
1760547981928,-945312,4436
1760547982031,-945312,4436
1760547982134,-1058593,4436
1760547982236,-1058593,4436
1760547982340,-1038281,4436
1760547982444,-1038281,4436
1760547982547,-921875,4436
1760547982649,-921875,4436
1760547982751,-1007031,4436
1760547982854,-947656,4436
1760547982958,-947656,4436
1760547983060,-800000,4436
1760547983163,-800000,4436
1760547983265,-665625,4436
1760547983369,-665625,4436
1760547983472,-640625,4436
1760547983575,-761718,4436
1760547983682,-761718,4436
1760547983784,-1221093,4436
1760547983887,-1221093,4436
1760547983990,-872656,4436
1760547984094,-872656,4436
1760547984197,-1247656,4436
1760547984301,-775781,4436
1760547984403,-775781,4436
1760547984506,-1103906,4436
1760547984609,-1103906,4436
1760547984718,-660937,4436
1760547984823,-660937,4436
1760547984926,-1086718,4436
1760547985030,-671875,4436
1760547985132,-671875,4436
1760547985238,-1005468,4436
1760547985342,-1005468,4436
1760547985448,-1089843,4436
1760547985552,-1089843,4436
1760547985655,-711718,4436
1760547985759,-707031,4436
1760547985862,-707031,4436
1760547985968,-1013281,4436
1760547986071,-1013281,4436
1760547986173,-1026562,4436
1760547986276,-1026562,4436
1760547986378,-1267187,4436
1760547986484,-1267187,4436
1760547986586,-656250,4436
1760547986690,-814062,4436
1760547986792,-814062,4436
1760547986896,-781250,4436
1760547986999,-781250,4436
1760547987105,-910937,4436
1760547987207,-910937,4436
1760547987310,-1079687,4436
1760547987415,-855468,4436
1760547987518,-855468,4436
1760547987621,-665625,4436
1760547987725,-665625,4436
1760547987828,-986718,4436
1760547987932,-986718,4436
1760547988035,-684375,4436
1760547988141,-569531,4436
1760547988243,-569531,4436
1760547988347,-530468,4436
1760547988451,-530468,4436
1760547988554,-747656,4436
1760547988656,-747656,4436
1760547988760,-1122656,4436
1760547988865,-1122656,4436
1760547988970,-594531,4436
1760547989074,-1021875,4436
1760547989178,-1021875,4436
1760547989280,-825781,4436
1760547989385,-825781,4436
1760547989488,-608593,4436
1760547989591,-608593,4436
1760547989694,-625000,4436
1760547989801,-745312,4436
1760547989906,-745312,4436
1760547990008,-991406,4436
