Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760548186531,-492968,4436
1760548186635,-525781,4436
1760548186740,-525781,4436
1760548186843,-206250,4436
1760548186945,-206250,4436
1760548187048,-550781,4436
1760548187150,-525000,4436
1760548187253,-525000,4436
1760548187355,-377343,4436
1760548187461,-377343,4436
1760548187567,-502343,4436
1760548187671,-502343,4436
1760548187774,-628906,4436
1760548187877,-599218,4436
1760548187983,-599218,4436
1760548188088,-386718,4436
1760548188191,-386718,4436
1760548188293,-393750,4436
1760548188399,-393750,4436
1760548188506,-571093,4436
1760548188611,-650000,4436
1760548188714,-650000,4436
1760548188817,-449218,4436
1760548188923,-449218,4436
1760548189027,-418750,4436
1760548189130,-418750,4436
1760548189233,-432031,4436
1760548189337,-105468,4436
1760548189440,-105468,4436
1760548189542,-585937,4436
1760548189646,-585937,4436
1760548189750,-437500,4436
1760548189854,-437500,4436
1760548189959,-521093,4436
1760548190067,-596093,4436
1760548190170,-596093,4436
1760548190274,-400781,4436
1760548190380,-400781,4436
1760548190489,-432812,4436
1760548190594,-432812,4436
1760548190697,-417187,4436
1760548190800,-392968,4436
1760548190904,-392968,4436
1760548191008,-577343,4436
1760548191112,-577343,4436
1760548191215,-551562,4436
1760548191320,-551562,4436
1760548191425,-281250,4436
1760548191529,-342968,4436
1760548191642,-342968,4436
1760548191748,-221093,4436
1760548191854,-221093,4436
1760548191957,-306250,4436
1760548192060,-306250,4436
1760548192164,-409375,4436
1760548192271,-380468,4436
1760548192374,-380468,4436
1760548192477,-594531,4436
1760548192580,-594531,4436
1760548192684,-536718,4436
1760548192788,-536718,4436
1760548192891,-213281,4436
1760548193000,292187,4436
1760548193105,292187,4436
1760548193209,417968,4436
1760548193315,417968,4436
1760548193419,361718,4436
1760548193526,385156,4436
1760548193631,385156,4436
1760548193736,393750,4436
1760548193841,393750,4436
1760548193947,412500,4436
1760548194053,412500,4436
1760548194158,398437,4436
1760548194264,411718,4436
1760548194368,411718,4436
1760548194474,414062,4436
1760548194579,414062,4436
1760548194684,405468,4436
1760548194790,405468,4436
1760548194896,409375,4436
1760548195000,405468,4436
1760548195107,405468,4436
1760548195211,419531,4436
1760548195315,419531,4436
1760548195422,373437,4436
1760548195527,373437,4436
1760548195634,400000,4436
1760548195740,407812,4436
1760548195845,407812,4436
1760548195950,409375,4436
1760548196059,409375,4436
1760548196163,401562,4436
1760548196268,403125,4436
1760548196371,403125,4436
1760548196477,407812,4436
1760548196583,407812,4436
1760548196687,408593,4436
1760548196801,408593,4436
1760548196906,406250,4436
1760548197012,393750,4436
1760548197116,393750,4436
1760548197224,407812,4436
1760548197327,407812,4436
1760548197432,398437,4436
1760548197548,398437,4436
1760548197653,396875,4436
1760548197758,400000,4436
1760548197864,400000,4436
1760548197968,402343,4436
1760548198074,402343,4436
1760548198186,385156,4436
1760548198295,351562,4436
1760548198400,351562,4436
1760548198509,374218,4436
