Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760384814063,103125,4020
1760384814166,103125,4020
1760384814270,218750,4020
1760384814373,50000,4020
1760384814477,50000,4020
1760384814580,-148437,4020
1760384814682,-148437,4020
1760384814785,-17968,4020
1760384814887,-17968,4020
1760384814989,84375,4020
1760384815092,84375,4020
1760384815195,447656,4020
1760384815298,536718,4020
1760384815400,536718,4020
1760384815503,296093,4020
1760384815605,296093,4020
1760384815707,27343,4020
1760384815812,27343,4020
1760384815918,75000,4020
1760384816023,666406,4020
1760384816125,666406,4020
1760384816229,667968,4020
1760384816331,667968,4020
1760384816433,350781,4020
1760384816535,350781,4020
1760384816637,-24218,4020
1760384816739,473437,4020
1760384816841,473437,4020
1760384816946,319531,4020
1760384817048,319531,4020
1760384817150,115625,4020
1760384817253,115625,4020
1760384817360,562500,4020
1760384817464,562500,4020
1760384817568,414843,4020
1760384817671,67968,4020
1760384817774,67968,4020
1760384817876,36718,4020
1760384817979,36718,4020
1760384818081,98437,4020
1760384818183,98437,4020
1760384818285,521875,4020
1760384818388,94531,4020
1760384818491,94531,4020
1760384818596,332031,4020
1760384818699,332031,4020
1760384818806,753125,4020
1760384818910,753125,4020
1760384819014,207031,4020
1760384819117,181250,4020
1760384819222,181250,4020
1760384819326,148437,4020
1760384819429,148437,4020
1760384819532,620312,4020
1760384819636,620312,4020
1760384819743,427343,4020
1760384819845,42187,4020
1760384819948,42187,4020
1760384820050,254687,4020
1760384820152,254687,4020
1760384820256,110937,4020
1760384820359,110937,4020
1760384820461,428125,4020
1760384820563,428125,4020
1760384820667,239843,4020
1760384820769,510937,4020
1760384820871,510937,4020
1760384820975,167187,4020
1760384821077,167187,4020
1760384821179,219531,4020
1760384821283,219531,4020
1760384821385,10156,4020
1760384821487,119531,4020
1760384821591,119531,4020
1760384821696,321875,4020
1760384821799,321875,4020
1760384821903,183593,4020
1760384822007,183593,4020
1760384822111,468750,4020
1760384822214,468750,4020
1760384822316,335937,4020
1760384822419,367968,4020
1760384822521,367968,4020
1760384822624,317968,4020
1760384822727,317968,4020
1760384822829,654687,4020
1760384822931,654687,4020
1760384823034,279687,4020
1760384823138,656250,4020
1760384823241,656250,4020
1760384823344,601562,4020
1760384823445,601562,4020
1760384823549,639843,4020
1760384823654,639843,4020
1760384823759,1869531,4020
1760384823864,1858593,4020
1760384823969,1858593,4020
1760384824073,1878906,4020
1760384824176,1878906,4020
1760384824280,1879687,4020
1760384824384,1879687,4020
1760384824488,1888281,4020
1760384824595,1821093,4020
1760384824700,1821093,4020
1760384824805,1885937,4020
1760384824911,1885937,4020
1760384825016,1869531,4020
1760384825121,1869531,4020
1760384825225,1884375,4020
1760384825329,1888281,4020
1760384825434,1888281,4020
1760384825539,1888281,4020
1760384825645,1888281,4020
1760384825750,1868750,4020
1760384825856,1868750,4020
1760384825962,1882812,4020
1760384826068,1889062,4020
1760384826172,1889062,4020
1760384826276,1879687,4020
1760384826381,1879687,4020
1760384826485,1885937,4020
1760384826590,1885937,4020
1760384826694,1900000,4020
1760384826800,1881250,4020
1760384826905,1881250,4020
1760384827009,1894531,4020
1760384827114,1894531,4020
1760384827221,1895312,4020
1760384827324,1895312,4020
1760384827429,1889062,4020
1760384827532,1888281,4020
1760384827636,1888281,4020
1760384827741,1879687,4020
1760384827844,1879687,4020
1760384827949,1896875,4020
1760384828053,1896875,4020
1760384828156,1875781,4020
1760384828261,1885937,4020
1760384828367,1885937,4020
1760384828473,1895312,4020
1760384828576,1895312,4020
1760384828682,1804687,4020
1760384828790,1804687,4020
1760384828898,1842968,4020
1760384829005,1853125,4020
